InvoiceNo,InvoiceDate,CustomerID
537759,12/8/10 11:42,13126.0
537760,12/8/10 11:42,15973.0
537761,12/8/10 11:43,13126.0
537762,12/8/10 12:01,16558.0
C537763,12/8/10 12:03,16713.0
537764,12/8/10 12:06,16893.0
537765,12/8/10 12:08,14606.0
537766,12/8/10 12:08,17677.0
537767,12/8/10 12:09,15100.0
537768,12/8/10 12:11,15750.0
537769,12/8/10 12:17,15021.0
537770,12/8/10 12:24,15529.0
537771,12/8/10 12:29,15498.0
537772,12/8/10 12:35,18043.0
537773,12/8/10 12:36,16016.0
537774,12/8/10 12:40,14060.0
537775,12/8/10 12:41,17722.0
537780,12/8/10 12:45,17324.0
537781,12/8/10 12:46,17341.0
537789,12/8/10 12:49,14051.0
C537788,12/8/10 12:49,15916.0
537791,12/8/10 12:51,16233.0
537792,12/8/10 12:56,16385.0
537793,12/8/10 12:57,15032.0
537794,12/8/10 13:01,16713.0
537795,12/8/10 13:03,17213.0
537796,12/8/10 13:03,18061.0
537799,12/8/10 13:07,15916.0
C537797,12/8/10 13:07,13113.0
C537798,12/8/10 13:07,16553.0
537800,12/8/10 13:08,12748.0
537801,12/8/10 13:08,15221.0
537802,12/8/10 13:11,13455.0
537803,12/8/10 13:14,15916.0
537804,12/8/10 13:17,12748.0
C537805,12/8/10 13:18,15311.0
537806,12/8/10 13:21,13113.0
537808,12/8/10 13:23,15311.0
C537807,12/8/10 13:23,13495.0
537809,12/8/10 13:28,14217.0
537810,12/8/10 13:30,15032.0
537811,12/8/10 13:30,17262.0
C537812,12/8/10 13:33,14299.0
537813,12/8/10 13:38,18259.0
C537814,12/8/10 13:43,12712.0
537815,12/8/10 13:49,17676.0
537816,12/8/10 13:51,16679.0
537817,12/8/10 13:53,18269.0
537818,12/8/10 13:53,12766.0
537819,12/8/10 13:55,15298.0
C537820,12/8/10 14:10,16016.0
C537821,12/8/10 14:20,18193.0
537822,12/8/10 14:22,13523.0
537823,12/8/10 14:25,
C537824,12/8/10 14:27,12870.0
537825,12/8/10 14:36,15005.0
537826,12/8/10 14:38,15581.0
537827,12/8/10 14:43,15332.0
537828,12/8/10 14:43,15680.0
537829,12/8/10 14:46,15498.0
537830,12/8/10 14:46,13649.0
537831,12/8/10 14:50,17894.0
C537832,12/8/10 14:52,16858.0
537833,12/8/10 14:53,13270.0
C537834,12/8/10 14:54,13267.0
C537835,12/8/10 14:57,14618.0
537836,12/8/10 14:58,14866.0
537837,12/8/10 14:59,13077.0
C537838,12/8/10 15:01,13115.0
537839,12/8/10 15:02,
537840,12/8/10 15:03,13531.0
537841,12/8/10 15:10,13848.0
537842,12/8/10 15:12,13140.0
537843,12/8/10 15:16,15713.0
537844,12/8/10 15:17,17999.0
537845,12/8/10 15:23,17690.0
537846,12/8/10 15:25,15347.0
537847,12/8/10 15:33,14766.0
537848,12/8/10 15:35,13777.0
537849,12/8/10 15:35,13777.0
537850,12/8/10 15:38,16722.0
537851,12/8/10 15:39,13758.0
537852,12/8/10 15:56,17340.0
C537853,12/8/10 15:57,13370.0
537854,12/8/10 15:58,13984.0
537855,12/8/10 15:59,15996.0
C537856,12/8/10 15:59,14388.0
C537857,12/8/10 16:00,17340.0
537858,12/8/10 16:06,
537859,12/8/10 16:11,14030.0
C537860,12/8/10 16:15,16252.0
537861,12/8/10 16:18,16596.0
537862,12/8/10 16:21,12971.0
537863,12/8/10 16:29,14030.0
537864,12/8/10 16:34,16700.0
537865,12/8/10 16:34,16011.0
537866,12/8/10 16:45,17655.0
537867,12/8/10 16:48,16717.0
537868,12/8/10 16:49,12433.0
537870,12/8/10 17:08,
537871,12/8/10 17:20,12748.0
537872,12/8/10 18:07,
537873,12/8/10 18:07,
537874,12/8/10 18:07,
537875,12/8/10 18:08,
537876,12/8/10 18:08,
537877,12/8/10 18:08,
537878,12/8/10 18:09,
537879,12/9/10 8:34,14243.0
537880,12/9/10 9:14,12963.0
537881,12/9/10 9:23,15513.0
537882,12/9/10 9:25,15079.0
537883,12/9/10 9:27,14437.0
537884,12/9/10 9:30,15694.0
537885,12/9/10 9:34,12942.0
537886,12/9/10 9:49,15660.0
537887,12/9/10 10:00,18092.0
537888,12/9/10 10:04,15358.0
537889,12/9/10 10:04,13319.0
537890,12/9/10 10:04,15358.0
537891,12/9/10 10:05,13319.0
537892,12/9/10 10:13,12481.0
C537893,12/9/10 10:14,12721.0
537894,12/9/10 10:16,12621.0
537895,12/9/10 10:30,14299.0
537896,12/9/10 10:33,18071.0
537897,12/9/10 10:37,12683.0
537898,12/9/10 10:42,17377.0
537899,12/9/10 10:44,12755.0
537900,12/9/10 10:45,15983.0
537901,12/9/10 10:48,13854.0
537915,12/9/10 10:55,12797.0
537955,12/9/10 11:28,16782.0
537963,12/9/10 11:30,13369.0
537967,12/9/10 11:31,12494.0
537981,12/9/10 11:35,17857.0
537995,12/9/10 11:39,12712.0
C537998,12/9/10 11:42,17411.0
537999,12/9/10 11:44,
538000,12/9/10 11:44,12748.0
538001,12/9/10 11:45,
538002,12/9/10 11:48,14932.0
538003,12/9/10 12:05,12429.0
538004,12/9/10 12:11,
538005,12/9/10 12:12,13090.0
538006,12/9/10 12:13,14987.0
538007,12/9/10 12:16,14355.0
538008,12/9/10 12:17,12683.0
538009,12/9/10 12:17,14911.0
538010,12/9/10 12:20,17526.0
538011,12/9/10 12:24,14896.0
538012,12/9/10 12:32,14527.0
538013,12/9/10 12:37,17062.0
538014,12/9/10 12:49,14440.0
538015,12/9/10 12:49,13240.0
538032,12/9/10 12:59,14479.0
538035,12/9/10 13:03,16065.0
538036,12/9/10 13:04,
538037,12/9/10 13:05,17430.0
538038,12/9/10 13:07,
538039,12/9/10 13:07,
538040,12/9/10 13:08,16520.0
538041,12/9/10 13:09,
538042,12/9/10 13:10,
538043,12/9/10 13:10,
538044,12/9/10 13:11,
538045,12/9/10 13:11,
538046,12/9/10 13:12,
538047,12/9/10 13:13,
538048,12/9/10 13:14,15945.0
538049,12/9/10 13:21,12748.0
538050,12/9/10 13:22,12748.0
538051,12/9/10 13:24,18041.0
C538052,12/9/10 13:28,15181.0
538053,12/9/10 13:34,15856.0
538054,12/9/10 13:34,
538055,12/9/10 13:34,
538056,12/9/10 13:34,17198.0
538057,12/9/10 13:38,13102.0
538058,12/9/10 13:38,
C538059,12/9/10 13:38,14205.0
538060,12/9/10 13:39,
538061,12/9/10 13:39,
C538062,12/9/10 13:40,17702.0
538063,12/9/10 13:44,18102.0
538064,12/9/10 13:47,15271.0
538065,12/9/10 13:57,13982.0
C538066,12/9/10 13:58,15738.0
538067,12/9/10 13:59,15288.0
538068,12/9/10 14:05,17978.0
538069,12/9/10 14:08,16795.0
538070,12/9/10 14:08,16519.0
538071,12/9/10 14:09,
538072,12/9/10 14:10,
538073,12/9/10 14:10,17816.0
538074,12/9/10 14:11,
C538075,12/9/10 14:12,13021.0
538076,12/9/10 14:15,15311.0
538077,12/9/10 14:19,14667.0
538078,12/9/10 14:25,16255.0
538079,12/9/10 14:27,17671.0
538080,12/9/10 14:28,17646.0
C538081,12/9/10 14:29,16898.0
C538082,12/9/10 14:30,13777.0
C538083,12/9/10 14:40,15750.0
C538084,12/9/10 14:42,12649.0
C538085,12/9/10 14:43,16350.0
538086,12/9/10 14:44,12872.0
538087,12/9/10 14:44,17339.0
C538088,12/9/10 14:45,14766.0
C538089,12/9/10 14:47,18230.0
538090,12/9/10 14:48,
C538091,12/9/10 14:48,16499.0
538092,12/9/10 14:49,
538093,12/9/10 14:49,12682.0
538094,12/9/10 14:50,13117.0
538095,12/9/10 14:55,17097.0
538096,12/9/10 14:55,
538097,12/9/10 14:56,15192.0
C538098,12/9/10 14:57,14441.0
C538099,12/9/10 14:58,15279.0
C538100,12/9/10 15:00,16579.0
538101,12/9/10 15:01,15380.0
C538102,12/9/10 15:01,14047.0
C538103,12/9/10 15:13,17442.0
538104,12/9/10 15:16,17950.0
C538105,12/9/10 15:18,16781.0
538106,12/9/10 15:20,17950.0
538107,12/9/10 15:21,12826.0
538108,12/9/10 15:23,17456.0
C538109,12/9/10 15:23,16042.0
C538110,12/9/10 15:24,17307.0
C538111,12/9/10 15:24,17950.0
C538112,12/9/10 15:28,14898.0
538113,12/9/10 15:29,15811.0
C538114,12/9/10 15:29,14217.0
C538115,12/9/10 15:30,16817.0
538116,12/9/10 15:32,13327.0
538117,12/9/10 15:33,13327.0
C538118,12/9/10 15:33,17700.0
C538119,12/9/10 15:34,13136.0
538120,12/9/10 15:35,17017.0
C538121,12/9/10 15:36,15535.0
C538122,12/9/10 15:38,14696.0
C538123,12/9/10 15:41,12605.0
C538124,12/9/10 15:43,15329.0
538125,12/9/10 15:46,18225.0
538126,12/9/10 15:50,17838.0
538127,12/9/10 15:53,
538128,12/9/10 15:54,
538129,12/9/10 15:55,
538130,12/9/10 15:55,
538131,12/9/10 15:56,
538132,12/9/10 15:56,
538133,12/9/10 15:56,
538134,12/9/10 15:56,
538135,12/9/10 15:56,
538136,12/9/10 15:57,
538137,12/9/10 15:57,
538138,12/9/10 15:57,
538139,12/9/10 15:57,
538140,12/9/10 15:57,
538141,12/9/10 15:58,
538142,12/9/10 15:58,
538143,12/9/10 15:58,
538144,12/9/10 15:58,
538145,12/9/10 16:08,15211.0
538146,12/9/10 16:10,15596.0
538147,12/9/10 16:11,13090.0
538148,12/9/10 16:26,
538149,12/9/10 16:27,
538151,12/9/10 16:28,16163.0
538153,12/9/10 16:31,
538154,12/9/10 16:35,
538155,12/9/10 16:52,16907.0
538156,12/9/10 16:53,15555.0
538157,12/9/10 16:57,17576.0
538158,12/9/10 17:17,
538159,12/9/10 17:17,
538160,12/9/10 17:18,
538161,12/9/10 17:25,
538162,12/9/10 17:25,
538163,12/9/10 17:27,17841.0
C538164,12/9/10 17:32,14031.0
538165,12/9/10 17:34,14031.0
538166,12/9/10 18:09,17965.0
538167,12/9/10 18:58,14713.0
538168,12/9/10 19:23,14702.0
538169,12/9/10 19:28,13230.0
538170,12/9/10 19:32,13969.0
538171,12/9/10 20:01,17530.0
538172,12/10/10 9:33,15805.0
538173,12/10/10 9:35,
538174,12/10/10 9:35,12471.0
538175,12/10/10 9:48,12471.0
538176,12/10/10 9:48,17675.0
538177,12/10/10 9:51,
538178,12/10/10 9:51,17696.0
538179,12/10/10 9:52,17696.0
538180,12/10/10 9:53,13418.0
538181,12/10/10 10:08,17076.0
538182,12/10/10 10:18,17827.0
538183,12/10/10 10:21,16265.0
538184,12/10/10 10:21,17880.0
538185,12/10/10 10:22,16265.0
538186,12/10/10 10:26,13000.0
538187,12/10/10 10:27,16499.0
538188,12/10/10 10:29,
C538189,12/10/10 10:35,
538190,12/10/10 10:47,17790.0
538191,12/10/10 10:49,15061.0
538192,12/10/10 10:50,15061.0
538193,12/10/10 10:51,15061.0
538194,12/10/10 10:52,17790.0
538195,12/10/10 10:52,15061.0
538196,12/10/10 10:56,12731.0
538197,12/10/10 10:56,14419.0
538198,12/10/10 11:01,17827.0
538199,12/10/10 11:02,14082.0
538200,12/10/10 11:11,17912.0
538201,12/10/10 11:12,15723.0
538202,12/10/10 11:19,14667.0
538203,12/10/10 11:21,13767.0
538204,12/10/10 11:23,16656.0
538205,12/10/10 11:24,12748.0
538206,12/10/10 11:31,17827.0
538207,12/10/10 11:33,12748.0
538208,12/10/10 11:39,14037.0
538209,12/10/10 11:42,12748.0
538210,12/10/10 11:44,14256.0
538211,12/10/10 11:47,17690.0
538216,12/10/10 11:51,14543.0
538240,12/10/10 12:00,16062.0
538241,12/10/10 12:00,
538247,12/10/10 12:09,
538248,12/10/10 12:14,18116.0
538249,12/10/10 12:19,
538250,12/10/10 12:20,18118.0
538252,12/10/10 12:29,16019.0
538255,12/10/10 12:33,14911.0
538260,12/10/10 12:42,18178.0
538263,12/10/10 12:44,18065.0
538268,12/10/10 12:45,18065.0
538279,12/10/10 12:48,14952.0
538280,12/10/10 12:50,12748.0
538283,12/10/10 12:56,12748.0
538288,12/10/10 12:58,12748.0
538296,12/10/10 13:06,13148.0
538306,12/10/10 13:24,12989.0
538307,12/10/10 13:27,14667.0
538308,12/10/10 13:29,14107.0
538309,12/10/10 13:32,15881.0
538310,12/10/10 13:44,15529.0
538311,12/10/10 13:48,12785.0
538312,12/10/10 13:48,16727.0
538313,12/10/10 13:50,15514.0
C538314,12/10/10 13:52,15514.0
538327,12/10/10 13:58,15514.0
C538341,12/10/10 14:03,15514.0
538342,12/10/10 14:04,15514.0
538343,12/10/10 14:29,13448.0
C538344,12/10/10 14:32,13448.0
538345,12/10/10 14:45,13787.0
538346,12/10/10 14:53,17865.0
538347,12/10/10 14:54,17220.0
538348,12/10/10 14:59,
538349,12/10/10 14:59,
C538350,12/10/10 15:01,13798.0
538351,12/10/10 15:17,
538352,12/10/10 15:21,16565.0
538353,12/10/10 15:31,13798.0
538354,12/10/10 15:45,16873.0
538355,12/10/10 15:49,17912.0
538356,12/10/10 15:56,14062.0
C538357,12/10/10 16:01,13798.0
538358,12/10/10 16:09,
538359,12/10/10 16:29,
538360,12/10/10 16:29,
538361,12/10/10 16:36,17757.0
C538362,12/10/10 17:05,15179.0
538363,12/10/10 17:14,18016.0
538364,12/10/10 17:26,14448.0
538365,12/12/10 10:11,17243.0
538366,12/12/10 10:47,18109.0
538367,12/12/10 10:48,14800.0
538368,12/12/10 10:57,15503.0
538369,12/12/10 11:06,17251.0
538370,12/12/10 11:06,16923.0
538371,12/12/10 11:07,15570.0
C538372,12/12/10 11:12,16923.0
C538373,12/12/10 11:13,16779.0
538374,12/12/10 11:17,14159.0
C538375,12/12/10 11:19,17126.0
C538376,12/12/10 11:21,16393.0
C538377,12/12/10 11:23,15224.0
538378,12/12/10 11:26,14577.0
538379,12/12/10 11:26,17126.0
538382,12/12/10 11:37,17218.0
538397,12/12/10 11:44,12753.0
538403,12/12/10 11:46,17211.0
538409,12/12/10 11:49,17236.0
538417,12/12/10 11:54,16393.0
538418,12/12/10 12:00,17372.0
538419,12/12/10 12:01,16367.0
538420,12/12/10 12:03,12875.0
538421,12/12/10 12:08,17917.0
538437,12/12/10 12:18,16010.0
538449,12/12/10 12:24,17085.0
538453,12/12/10 12:26,16779.0
C538463,12/12/10 12:31,17085.0
538470,12/12/10 12:34,15224.0
538473,12/12/10 12:35,13668.0
538488,12/12/10 12:41,13715.0
538497,12/12/10 12:44,14684.0
538499,12/12/10 12:46,17819.0
538501,12/12/10 12:51,13715.0
C538500,12/12/10 12:51,13715.0
538503,12/12/10 12:56,17188.0
538504,12/12/10 13:01,16011.0
538507,12/12/10 13:26,15547.0
538508,12/12/10 13:32,15998.0
538509,12/12/10 13:37,14413.0
538510,12/12/10 13:47,18004.0
538511,12/12/10 13:56,13959.0
538512,12/12/10 14:03,16665.0
538513,12/12/10 14:21,15454.0
538514,12/12/10 14:27,15044.0
538515,12/12/10 14:43,17937.0
538516,12/12/10 14:49,14608.0
538517,12/12/10 16:05,17618.0
538518,12/12/10 16:14,14505.0
538519,12/12/10 16:20,18037.0
538520,12/12/10 16:21,
538521,12/13/10 9:02,14180.0
538522,12/13/10 9:09,16210.0
538523,12/13/10 9:29,13198.0
538524,12/13/10 9:35,
538525,12/13/10 9:39,12540.0
538526,12/13/10 9:49,13225.0
538527,12/13/10 9:52,15361.0
538528,12/13/10 9:57,15689.0
538529,12/13/10 10:24,14290.0
C538530,12/13/10 10:26,14796.0
538532,12/13/10 10:31,13209.0
538533,12/13/10 10:31,14796.0
C538531,12/13/10 10:31,13715.0
538534,12/13/10 10:36,15881.0
538535,12/13/10 10:39,17790.0
C538536,12/13/10 10:40,15881.0
538537,12/13/10 10:41,12747.0
538541,12/13/10 10:46,17428.0
538557,12/13/10 10:52,17790.0
538558,12/13/10 10:58,13069.0
538565,12/13/10 11:11,13069.0
538566,12/13/10 11:21,
538567,12/13/10 11:23,13999.0
538576,12/13/10 11:29,14498.0
538591,12/13/10 11:44,14741.0
538592,12/13/10 11:47,15854.0
538593,12/13/10 11:51,16701.0
538594,12/13/10 11:57,16927.0
C538595,12/13/10 12:03,15555.0
538596,12/13/10 12:10,17990.0
538597,12/13/10 12:26,15555.0
538625,12/13/10 12:50,14544.0
538626,12/13/10 12:57,17338.0
538627,12/13/10 12:59,
C538628,12/13/10 13:09,17231.0
538629,12/13/10 13:10,17799.0
538630,12/13/10 13:25,14565.0
538631,12/13/10 13:27,13408.0
538633,12/13/10 13:28,16726.0
538634,12/13/10 13:28,14085.0
C538632,12/13/10 13:28,14085.0
538635,12/13/10 13:32,17303.0
538636,12/13/10 13:50,14639.0
538637,12/13/10 13:52,17611.0
538638,12/13/10 14:16,17231.0
538639,12/13/10 14:24,17179.0
538640,12/13/10 14:32,17524.0
538641,12/13/10 14:36,15640.0
C538642,12/13/10 14:37,12476.0
C538643,12/13/10 14:38,12476.0
538644,12/13/10 14:39,12476.0
538645,12/13/10 14:52,13269.0
538646,12/13/10 14:55,17293.0
538648,12/13/10 14:56,17937.0
C538647,12/13/10 14:56,15808.0
538649,12/13/10 15:03,
C538650,12/13/10 15:05,15311.0
538651,12/13/10 15:07,15311.0
538652,12/13/10 15:12,17890.0
538653,12/13/10 15:12,13089.0
538654,12/13/10 15:13,13089.0
538655,12/13/10 15:16,17375.0
538656,12/13/10 15:20,17371.0
538657,12/13/10 15:26,15867.0
538658,12/13/10 15:34,17969.0
538659,12/13/10 15:36,14625.0
538660,12/13/10 15:37,15808.0
538661,12/13/10 15:42,15194.0
538662,12/13/10 15:44,15159.0
538663,12/13/10 15:45,15159.0
538664,12/13/10 15:46,14733.0
538665,12/13/10 15:56,17576.0
538666,12/13/10 15:57,
538667,12/13/10 16:01,12748.0
538668,12/13/10 16:17,13211.0
538669,12/13/10 16:18,12748.0
C538670,12/13/10 16:19,13448.0
538671,12/13/10 16:38,15777.0
538678,12/13/10 16:46,
538679,12/13/10 17:03,16455.0
C538680,12/13/10 17:10,
C538681,12/13/10 17:12,
C538682,12/13/10 17:14,
538683,12/13/10 17:40,14525.0
C538684,12/14/10 9:26,16161.0
538685,12/14/10 9:39,15694.0
C538686,12/14/10 9:49,
538687,12/14/10 9:50,13324.0
538688,12/14/10 9:50,14829.0
538689,12/14/10 9:52,13050.0
C538690,12/14/10 9:54,13802.0
C538691,12/14/10 9:56,14176.0
C538692,12/14/10 9:58,13599.0
C538693,12/14/10 9:59,16558.0
C538694,12/14/10 10:00,16143.0
C538695,12/14/10 10:01,14032.0
C538696,12/14/10 10:02,13050.0
538697,12/14/10 10:18,13948.0
C538698,12/14/10 10:21,13329.0
C538699,12/14/10 10:23,16422.0
C538700,12/14/10 10:25,16499.0
C538701,12/14/10 10:25,16863.0
C538702,12/14/10 10:28,13008.0
C538703,12/14/10 10:29,17519.0
C538704,12/14/10 10:31,14206.0
C538705,12/14/10 10:33,15093.0
538706,12/14/10 10:34,14667.0
538707,12/14/10 10:38,17894.0
538708,12/14/10 10:43,16202.0
538709,12/14/10 10:46,16442.0
538710,12/14/10 10:48,18075.0
C538711,12/14/10 10:50,15468.0
C538712,12/14/10 10:51,17677.0
C538713,12/14/10 10:53,16570.0
538714,12/14/10 11:01,14524.0
538715,12/14/10 11:03,14907.0
538716,12/14/10 11:04,14907.0
C538717,12/14/10 11:09,18141.0
538719,12/14/10 11:10,15602.0
C538718,12/14/10 11:10,15602.0
538721,12/14/10 11:11,17526.0
C538720,12/14/10 11:11,17526.0
538722,12/14/10 11:12,17975.0
538724,12/14/10 11:12,
C538723,12/14/10 11:12,12434.0
C538725,12/14/10 11:16,16955.0
C538726,12/14/10 11:18,13078.0
C538734,12/14/10 11:24,16810.0
538744,12/14/10 11:26,15356.0
C538742,12/14/10 11:26,13599.0
C538745,12/14/10 11:27,16722.0
C538749,12/14/10 11:28,15713.0
538753,12/14/10 11:29,14901.0
C538755,12/14/10 11:30,16782.0
C538763,12/14/10 11:33,17722.0
C538768,12/14/10 11:34,14829.0
C538771,12/14/10 11:35,13078.0
538778,12/14/10 11:37,
538783,12/14/10 11:38,14961.0
538785,12/14/10 11:39,14961.0
C538794,12/14/10 11:41,14907.0
538795,12/14/10 11:42,13267.0
538796,12/14/10 11:43,17041.0
538797,12/14/10 11:44,17685.0
C538798,12/14/10 11:45,17041.0
538799,12/14/10 11:48,15039.0
538800,12/14/10 11:51,16458.0
538801,12/14/10 11:51,16083.0
C538802,12/14/10 11:54,17017.0
C538803,12/14/10 11:55,16262.0
C538804,12/14/10 11:56,13769.0
C538805,12/14/10 11:57,14708.0
C538806,12/14/10 11:59,15181.0
538807,12/14/10 12:06,17194.0
538808,12/14/10 12:11,14057.0
538809,12/14/10 12:17,15514.0
538810,12/14/10 12:18,14871.0
538811,12/14/10 12:22,13178.0
538812,12/14/10 12:25,18044.0
C538813,12/14/10 12:27,14606.0
538814,12/14/10 12:30,15983.0
538815,12/14/10 12:30,18219.0
538816,12/14/10 12:35,16812.0
538817,12/14/10 12:38,16191.0
538826,12/14/10 12:58,12370.0
538827,12/14/10 12:59,14298.0
538828,12/14/10 13:00,14298.0
538829,12/14/10 13:00,16191.0
538830,12/14/10 13:01,14298.0
538831,12/14/10 13:02,18144.0
538832,12/14/10 13:03,17158.0
C538833,12/14/10 13:05,14680.0
C538834,12/14/10 13:06,14415.0
538836,12/14/10 13:09,12748.0
538837,12/14/10 13:10,
538839,12/14/10 13:10,14606.0
538841,12/14/10 13:11,16899.0
538843,12/14/10 13:18,16033.0
538844,12/14/10 13:19,14680.0
538845,12/14/10 13:19,16531.0
538846,12/14/10 13:22,14606.0
C538847,12/14/10 13:27,17404.0
538848,12/14/10 13:28,17404.0
538849,12/14/10 13:31,14415.0
538850,12/14/10 13:31,16499.0
538851,12/14/10 13:32,16556.0
538852,12/14/10 13:33,17372.0
538853,12/14/10 13:35,16805.0
538854,12/14/10 13:44,13102.0
538855,12/14/10 13:50,16503.0
538856,12/14/10 13:51,14057.0
538857,12/14/10 13:58,15311.0
538858,12/14/10 13:58,16553.0
538859,12/14/10 13:59,16553.0
538860,12/14/10 14:02,17757.0
538861,12/14/10 14:04,
538862,12/14/10 14:11,16710.0
538863,12/14/10 14:15,16919.0
538864,12/14/10 14:26,17739.0
538865,12/14/10 14:37,13238.0
538866,12/14/10 14:40,17841.0
538867,12/14/10 14:41,
538868,12/14/10 14:42,17017.0
538869,12/14/10 14:50,15107.0
538870,12/14/10 14:54,12829.0
538871,12/14/10 15:02,14051.0
538872,12/14/10 15:13,13097.0
538873,12/14/10 15:13,
C538874,12/14/10 15:16,12867.0
538875,12/14/10 15:18,13756.0
C538876,12/14/10 15:20,16499.0
538877,12/14/10 15:29,
538878,12/14/10 15:43,13767.0
538879,12/14/10 15:50,15392.0
538880,12/14/10 15:52,
538881,12/14/10 15:54,
538883,12/14/10 15:56,
538884,12/14/10 15:56,
C538882,12/14/10 15:56,12797.0
538885,12/14/10 15:58,
538886,12/14/10 16:07,13846.0
C538887,12/14/10 16:19,13198.0
538888,12/14/10 16:23,17912.0
C538889,12/14/10 16:24,12797.0
538890,12/14/10 16:39,12867.0
C538891,12/14/10 16:39,16233.0
538892,12/14/10 16:53,16422.0
538894,12/14/10 17:22,16161.0
538895,12/15/10 9:07,14401.0
538896,12/15/10 9:09,16145.0
C538897,12/15/10 9:14,16422.0
C538898,12/15/10 9:20,15078.0
538899,12/15/10 9:49,16817.0
538900,12/15/10 9:51,13078.0
538901,12/15/10 9:58,17629.0
538902,12/15/10 10:04,14150.0
538903,12/15/10 10:17,13496.0
C538904,12/15/10 10:29,18168.0
538905,12/15/10 10:31,13611.0
538906,12/15/10 10:31,
538907,12/15/10 10:40,15373.0
538908,12/15/10 10:41,16954.0
538909,12/15/10 10:48,13491.0
538910,12/15/10 10:54,17454.0
538917,12/15/10 10:57,17449.0
538935,12/15/10 11:08,18168.0
538942,12/15/10 11:14,17346.0
538943,12/15/10 11:15,14060.0
538944,12/15/10 11:21,13295.0
538945,12/15/10 11:22,17230.0
538951,12/15/10 11:26,16782.0
538967,12/15/10 11:32,13495.0
538968,12/15/10 11:34,15384.0
C538971,12/15/10 11:39,12865.0
538991,12/15/10 11:53,17511.0
538992,12/15/10 11:56,15950.0
538993,12/15/10 12:01,15512.0
538994,12/15/10 12:05,17525.0
538995,12/15/10 12:05,13458.0
538996,12/15/10 12:06,15465.0
C538997,12/15/10 12:06,14426.0
538998,12/15/10 12:08,15061.0
538999,12/15/10 12:09,16003.0
539000,12/15/10 12:27,13092.0
539001,12/15/10 12:29,16353.0
539002,12/15/10 12:30,14527.0
C539003,12/15/10 12:35,14527.0
539004,12/15/10 12:43,13426.0
539005,12/15/10 12:47,16638.0
539006,12/15/10 12:54,15101.0
539007,12/15/10 13:00,17894.0
539008,12/15/10 13:21,17033.0
539009,12/15/10 13:24,13221.0
539010,12/15/10 13:24,15005.0
539011,12/15/10 13:25,14201.0
539012,12/15/10 13:26,17858.0
539013,12/15/10 13:29,
539014,12/15/10 13:37,17692.0
539015,12/15/10 13:38,15822.0
539016,12/15/10 13:49,13418.0
539017,12/15/10 13:50,13418.0
539018,12/15/10 14:00,16134.0
539019,12/15/10 14:12,17551.0
539030,12/15/10 14:25,13089.0
539032,12/15/10 14:25,18050.0
C539031,12/15/10 14:25,12647.0
539033,12/15/10 14:26,16365.0
539034,12/15/10 14:29,16161.0
C539035,12/15/10 14:33,15535.0
539036,12/15/10 14:35,14913.0
C539037,12/15/10 14:42,12666.0
539038,12/15/10 14:45,15641.0
539039,12/15/10 15:00,13124.0
539040,12/15/10 15:14,17214.0
539041,12/15/10 15:34,15456.0
539042,12/15/10 15:37,15062.0
539043,12/15/10 15:45,12928.0
539044,12/15/10 15:47,15727.0
539045,12/15/10 15:48,
539046,12/15/10 15:50,17980.0
539047,12/15/10 16:03,15290.0
539048,12/15/10 16:19,17752.0
539049,12/15/10 16:21,15615.0
539050,12/15/10 16:21,12577.0
539051,12/15/10 16:24,15615.0
539052,12/15/10 16:26,15615.0
539053,12/15/10 16:32,16725.0
C539054,12/15/10 16:34,17044.0
C539055,12/15/10 16:36,13829.0
539056,12/15/10 16:38,16725.0
C539057,12/15/10 16:40,18230.0
C539058,12/15/10 16:42,17633.0
C539059,12/15/10 16:43,14829.0
539064,12/15/10 16:50,17912.0
C539063,12/15/10 16:50,15107.0
C539065,12/15/10 16:52,14898.0
C539066,12/15/10 16:54,17912.0
C539067,12/15/10 16:55,15194.0
C539068,12/15/10 16:56,13266.0
C539069,12/15/10 16:57,12947.0
539070,12/15/10 17:01,
C539071,12/15/10 17:04,17820.0
C539072,12/15/10 17:05,15664.0
C539073,12/15/10 17:08,12971.0
539074,12/15/10 17:15,
539075,12/15/10 17:28,17189.0
539076,12/16/10 8:03,16525.0
539077,12/16/10 8:05,13089.0
539078,12/16/10 8:10,13408.0
539079,12/16/10 8:39,17496.0
539080,12/16/10 8:41,16607.0
539081,12/16/10 9:07,
539082,12/16/10 9:22,13317.0
539083,12/16/10 9:23,13317.0
539084,12/16/10 9:31,13890.0
539085,12/16/10 9:35,12748.0
539086,12/16/10 9:35,17001.0
539087,12/16/10 9:44,13093.0
539088,12/16/10 9:45,13093.0
539089,12/16/10 9:46,15246.0
C539090,12/16/10 9:48,16996.0
539091,12/16/10 9:52,13756.0
539092,12/16/10 10:08,15482.0
539093,12/16/10 10:10,15482.0
539094,12/16/10 10:12,13021.0
539095,12/16/10 10:18,16037.0
539096,12/16/10 10:19,13089.0
539098,12/16/10 10:28,14841.0
C539097,12/16/10 10:28,12621.0
539099,12/16/10 10:30,16670.0
C539100,12/16/10 10:30,16996.0
539101,12/16/10 10:35,16029.0
539102,12/16/10 10:37,16029.0
539103,12/16/10 10:38,16985.0
C539104,12/16/10 10:38,12494.0
