SalesKey,InvoiceNo,CustomerKey,ProductKey,DateKey,Quantity,UnitPrice,Revenue
551,536412,1995,1758,1,24.0,1.45,34.8
552,536412,1995,543,1,2.0,1.65,3.3
553,536412,1995,1640,1,3.0,4.65,13.950000000000001
554,536412,1995,1556,1,2.0,3.75,7.5
555,536412,1995,1740,1,1.0,4.25,4.25
556,536412,1995,1556,1,1.0,3.75,3.75
557,536412,1995,941,1,2.0,1.65,3.3
558,536412,1995,722,1,2.0,2.95,5.9
559,536412,1995,2534,1,1.0,1.25,1.25
560,536412,1995,1084,1,6.0,1.65,9.899999999999999
561,536412,1995,998,1,1.0,2.1,2.1
562,536412,1995,1000,1,2.0,2.1,4.2
563,536412,1995,1084,1,3.0,1.65,4.949999999999999
564,536412,1995,941,1,7.0,1.65,11.549999999999999
565,536412,1995,543,1,1.0,1.65,1.65
566,536412,1995,1566,1,5.0,1.65,8.25
567,536412,1995,1083,1,5.0,1.65,8.25
568,536412,1995,2534,1,12.0,1.25,15.0
569,536412,1995,718,1,5.0,1.65,8.25
570,536412,1995,1084,1,1.0,1.65,1.65
571,536412,1995,723,1,2.0,2.95,5.9
572,536412,1995,722,1,5.0,2.95,14.75
573,536412,1995,1111,1,2.0,2.95,5.9
574,536412,1995,1114,1,2.0,2.95,5.9
575,536412,1995,1558,1,2.0,3.75,7.5
576,536412,1995,287,1,1.0,0.95,0.95
577,536412,1995,1113,1,2.0,2.95,5.9
578,536412,1995,1383,1,3.0,3.75,11.25
579,536412,1995,1000,1,1.0,2.1,2.1
580,536412,1995,1385,1,3.0,3.75,11.25
581,536412,1995,1384,1,2.0,3.75,7.5
582,536412,1995,950,1,1.0,2.95,2.95
583,536412,1995,1765,1,4.0,9.95,39.8
584,536412,1995,1702,1,7.0,2.1,14.700000000000001
585,536412,1995,701,1,1.0,4.95,4.95
586,536412,1995,699,1,1.0,4.95,4.95
587,536412,1995,702,1,1.0,4.95,4.95
588,536412,1995,1031,1,2.0,6.75,13.5
589,536412,1995,1049,1,5.0,0.85,4.25
590,536412,1995,1701,1,2.0,2.95,5.9
591,536412,1995,697,1,1.0,4.95,4.95
592,536412,1995,1290,1,2.0,6.75,13.5
593,536412,1995,157,1,1.0,1.65,1.65
594,536412,1995,2634,1,1.0,2.95,2.95
595,536412,1995,1784,1,6.0,1.25,7.5
596,536412,1995,166,1,1.0,7.95,7.95
597,536415,189,1751,1,10.0,0.55,5.5
598,536415,189,1710,1,5.0,2.95,14.75
599,536415,189,1546,1,3.0,1.65,4.949999999999999
600,536415,189,1545,1,3.0,1.65,4.949999999999999
601,536415,189,1543,1,3.0,1.65,4.949999999999999
602,536415,189,1709,1,5.0,0.85,4.25
603,536415,189,1855,1,2.0,1.25,2.5
604,536415,189,1038,1,5.0,2.95,14.75
605,536415,189,1503,1,3.0,1.45,4.35
606,536415,189,1292,1,1.0,2.95,2.95
607,536415,189,1395,1,1.0,5.95,5.95
608,536415,189,1291,1,5.0,1.65,8.25
609,536415,189,1003,1,4.0,1.45,5.8
610,536415,189,988,1,6.0,0.85,5.1
611,536415,189,754,1,3.0,1.25,3.75
612,536415,189,1502,1,5.0,2.1,10.5
613,536415,189,753,1,3.0,0.85,2.55
614,536415,189,1005,1,4.0,2.1,8.4
615,536415,189,1701,1,3.0,2.95,8.850000000000001
616,536415,189,1758,1,3.0,1.45,4.35
617,536415,189,1159,1,12.0,0.85,10.2
618,536415,189,1408,1,5.0,0.85,4.25
619,536415,189,1407,1,4.0,0.85,3.4
620,536415,189,1409,1,6.0,0.85,5.1
621,536415,189,883,1,12.0,0.29,3.4799999999999995
622,536415,189,1557,1,2.0,3.75,7.5
623,536415,189,1428,1,12.0,0.29,3.4799999999999995
624,536415,189,1582,1,1.0,1.25,1.25
625,536415,189,1700,1,2.0,2.1,4.2
626,536415,189,1202,1,3.0,1.95,5.85
627,536415,189,1742,1,3.0,8.5,25.5
628,536415,189,1741,1,3.0,8.5,25.5
629,536415,189,950,1,6.0,2.95,17.700000000000003
630,536415,189,1740,1,2.0,4.25,8.5
631,536415,189,396,1,2.0,0.55,1.1
632,536415,189,875,1,2.0,0.55,1.1
633,536415,189,1750,1,2.0,0.55,1.1
634,536415,189,876,1,3.0,0.55,1.6500000000000001
635,536415,189,1638,1,3.0,2.1,6.300000000000001
636,536415,189,1668,1,3.0,2.1,6.300000000000001
637,536415,189,1666,1,3.0,2.1,6.300000000000001
638,536415,189,1444,1,3.0,2.1,6.300000000000001
639,536415,189,844,1,2.0,0.42,0.84
640,536415,189,1402,1,4.0,0.85,3.4
641,536415,189,1381,1,3.0,0.85,2.55
642,536415,189,1380,1,3.0,0.85,2.55
643,536415,189,1294,1,2.0,4.95,9.9
644,536415,189,1372,1,3.0,1.65,4.949999999999999
645,536415,189,1367,1,3.0,1.65,4.949999999999999
646,536415,189,1369,1,3.0,1.65,4.949999999999999
647,536415,189,1351,1,3.0,0.42,1.26
648,536415,189,1348,1,3.0,0.42,1.26
649,536415,189,1346,1,3.0,0.42,1.26
650,536415,189,1347,1,3.0,0.42,1.26
651,536415,189,2186,1,3.0,2.95,8.850000000000001
652,536415,189,1640,1,3.0,4.65,13.950000000000001
653,536415,189,2537,1,2.0,1.25,2.5
654,536415,189,1556,1,2.0,3.75,7.5
655,536415,189,1611,1,12.0,2.95,35.400000000000006
656,536416,349,572,1,12.0,1.25,15.0
657,536416,349,843,1,72.0,1.25,90.0
658,536416,349,1738,1,12.0,1.95,23.4
659,536416,349,1575,1,4.0,9.95,39.8
660,536416,349,1574,1,4.0,9.95,39.8
661,536416,349,2159,1,6.0,2.95,17.700000000000003
662,536420,1515,819,1,12.0,1.25,15.0
663,536420,1515,822,1,12.0,1.25,15.0
664,536420,1515,821,1,12.0,1.25,15.0
665,536420,1515,820,1,6.0,2.95,17.700000000000003
666,536420,1515,708,1,12.0,1.25,15.0
667,536420,1515,706,1,8.0,2.55,20.4
668,536420,1515,705,1,8.0,2.55,20.4
669,536420,1515,975,1,4.0,3.75,15.0
670,536420,1515,973,1,3.0,4.95,14.850000000000001
671,536420,1515,972,1,6.0,2.55,15.299999999999999
672,536420,1515,1193,1,6.0,2.95,17.700000000000003
673,536420,1515,1192,1,4.0,4.25,17.0
674,536420,1515,977,1,6.0,2.95,17.700000000000003
675,536420,1515,1766,1,12.0,1.45,17.4
676,536423,2050,1431,1,4.0,3.75,15.0
677,536423,2050,567,1,6.0,2.95,17.700000000000003
678,536423,2050,1444,1,12.0,2.1,25.200000000000003
679,536423,2050,1640,1,8.0,4.65,37.2
680,536423,2050,566,1,8.0,3.75,30.0
681,536423,2050,569,1,8.0,4.95,39.6
682,536423,2050,2180,1,8.0,3.75,30.0
683,536423,2050,973,1,16.0,4.95,79.2
684,536423,2050,975,1,8.0,3.75,30.0
685,536425,512,1640,1,8.0,4.65,37.2
686,536425,512,1400,1,12.0,1.25,15.0
687,536425,512,2141,1,8.0,4.95,39.6
688,536425,512,1449,1,12.0,2.55,30.599999999999998
689,536425,512,602,1,6.0,2.55,15.299999999999999
690,536425,512,1458,1,12.0,1.45,17.4
691,536425,512,1456,1,12.0,1.45,17.4
692,536425,512,1457,1,12.0,1.45,17.4
693,536425,512,1461,1,12.0,1.45,17.4
694,536425,512,1327,1,8.0,3.75,30.0
695,536425,512,520,1,3.0,4.25,12.75
696,536425,512,1330,1,4.0,3.75,15.0
697,536425,512,1276,1,6.0,3.35,20.1
698,536425,512,1274,1,6.0,3.35,20.1
699,536425,512,1575,1,2.0,9.95,19.9
700,536425,512,1633,1,2.0,9.95,19.9
701,536425,512,1758,1,12.0,1.45,17.4
702,536437,484,353,1,200.0,1.06,212.0
703,536437,484,1041,1,72.0,3.39,244.08
704,536437,484,78,1,600.0,0.24,144.0
705,536437,484,923,1,48.0,1.25,60.0
706,536437,484,1040,1,36.0,3.39,122.04
707,536437,484,2319,1,48.0,1.25,60.0
708,536446,1312,2622,1,32.0,0.42,13.44
709,536446,1312,999,1,2.0,1.45,2.9
710,536446,1312,1000,1,2.0,2.1,4.2
711,536446,1312,620,1,6.0,1.25,7.5
712,536446,1312,1302,1,12.0,1.25,15.0
713,536446,1312,1133,1,48.0,1.25,60.0
714,536446,1312,355,1,1.0,1.95,1.95
715,536446,1312,8,1,5.0,0.85,4.25
716,536446,1312,2089,1,6.0,2.55,15.299999999999999
717,536446,1312,1133,1,24.0,1.25,30.0
718,536446,1312,2385,1,12.0,1.25,15.0
719,536446,1312,189,1,2.0,1.65,3.3
720,536446,1312,188,1,2.0,1.65,3.3
721,536446,1312,191,1,2.0,1.65,3.3
722,536446,1312,32,1,10.0,0.85,8.5
723,536446,1312,30,1,10.0,0.42,4.2
724,536446,1312,820,1,2.0,2.95,5.9
725,536446,1312,821,1,2.0,1.25,2.5
726,536446,1312,1431,1,8.0,3.75,30.0
727,536446,1312,1432,1,6.0,1.25,7.5
728,536446,1312,2217,1,12.0,2.55,30.599999999999998
729,536446,1312,2615,1,24.0,1.25,30.0
730,536446,1312,355,1,3.0,1.95,5.85
731,536446,1312,656,1,6.0,1.65,9.899999999999999
732,536446,1312,2301,1,10.0,2.95,29.5
733,536446,1312,1430,1,2.0,9.95,19.9
734,536446,1312,617,1,4.0,2.55,10.2
735,536446,1312,618,1,4.0,2.55,10.2
736,536446,1312,1008,1,24.0,0.42,10.08
737,536446,1312,2622,1,16.0,0.42,6.72
738,536446,1312,2344,1,24.0,1.25,30.0
739,536460,915,1479,1,12.0,1.25,15.0
740,536460,915,617,1,12.0,2.55,30.599999999999998
741,536460,915,2474,1,24.0,0.55,13.200000000000001
742,536460,915,2408,1,24.0,1.69,40.56
743,536460,915,2392,1,12.0,1.69,20.28
744,536460,915,1727,1,2.0,5.95,11.9
745,536460,915,1726,1,4.0,5.95,23.8
746,536460,915,1725,1,2.0,5.95,11.9
747,536460,915,876,1,24.0,0.55,13.200000000000001
748,536460,915,569,1,6.0,4.95,29.700000000000003
749,536460,915,568,1,8.0,3.45,27.6
750,536460,915,426,1,2.0,5.95,11.9
751,536460,915,424,1,2.0,7.95,15.9
752,536460,915,337,1,24.0,1.25,30.0
753,536463,915,2161,1,12.0,1.45,17.4
754,536464,2014,2846,1,2.0,4.25,8.5
755,536464,2014,2721,1,2.0,1.65,3.3
756,536464,2014,2827,1,2.0,4.25,8.5
757,536464,2014,2723,1,3.0,1.65,4.949999999999999
758,536464,2014,2722,1,1.0,1.65,1.65
759,536464,2014,2847,1,1.0,4.25,4.25
760,536464,2014,2848,1,3.0,4.25,12.75
761,536464,2014,2845,1,1.0,4.25,4.25
762,536464,2014,1217,1,1.0,1.95,1.95
763,536464,2014,2562,1,1.0,1.95,1.95
764,536464,2014,2408,1,8.0,1.69,13.52
765,536464,2014,950,1,1.0,2.95,2.95
766,536464,2014,1544,1,1.0,1.65,1.65
767,536464,2014,427,1,1.0,3.25,3.25
768,536464,2014,1551,1,2.0,2.95,5.9
769,536464,2014,882,1,1.0,0.29,0.29
770,536464,2014,877,1,1.0,0.29,0.29
771,536464,2014,1784,1,1.0,1.25,1.25
772,536464,2014,1136,1,1.0,1.25,1.25
773,536464,2014,1133,1,1.0,1.25,1.25
774,536464,2014,1134,1,1.0,1.65,1.65
775,536464,2014,1617,1,2.0,1.95,3.9
776,536464,2014,1616,1,6.0,1.95,11.7
777,536464,2014,1049,1,5.0,0.85,4.25
778,536464,2014,876,1,1.0,0.55,0.55
779,536464,2014,1431,1,1.0,3.75,3.75
780,536464,2014,64,1,1.0,0.42,0.42
781,536464,2014,889,1,1.0,2.95,2.95
782,536464,2014,1710,1,1.0,2.95,2.95
783,536464,2014,340,1,1.0,1.25,1.25
784,536464,2014,1542,1,2.0,1.65,3.3
785,536464,2014,1751,1,2.0,0.55,1.1
786,536464,2014,1745,1,6.0,0.85,5.1
787,536464,2014,771,1,2.0,1.45,2.9
788,536464,2014,770,1,4.0,1.45,5.8
789,536464,2014,769,1,2.0,1.45,2.9
790,536464,2014,7,1,2.0,0.85,1.7
791,536464,2014,1614,1,1.0,2.95,2.95
792,536464,2014,1388,1,1.0,0.85,0.85
793,536464,2014,1392,1,1.0,0.85,0.85
794,536464,2014,1416,1,2.0,0.85,1.7
795,536464,2014,1613,1,1.0,2.95,2.95
796,536464,2014,228,1,1.0,1.25,1.25
797,536464,2014,225,1,1.0,1.25,1.25
798,536464,2014,2560,1,1.0,1.95,1.95
799,536464,2014,1170,1,1.0,1.65,1.65
800,536464,2014,1372,1,1.0,1.65,1.65
801,536464,2014,616,1,1.0,1.65,1.65
802,536464,2014,1667,1,1.0,2.1,2.1
803,536464,2014,1538,1,2.0,1.25,2.5
804,536464,2014,1667,1,3.0,2.1,6.300000000000001
805,536464,2014,1373,1,2.0,1.49,2.98
806,536464,2014,1755,1,1.0,2.1,2.1
807,536464,2014,1397,1,1.0,2.55,2.55
808,536464,2014,396,1,1.0,0.55,0.55
809,536464,2014,396,1,2.0,0.55,1.1
810,536464,2014,1400,1,3.0,1.25,3.75
811,536464,2014,337,1,1.0,1.25,1.25
812,536464,2014,338,1,1.0,1.25,1.25
813,536464,2014,1566,1,1.0,1.65,1.65
814,536464,2014,770,1,1.0,1.45,1.45
815,536464,2014,2671,1,3.0,0.85,2.55
816,536464,2014,2672,1,5.0,0.85,4.25
817,536464,2014,946,1,5.0,1.65,8.25
818,536464,2014,1320,1,2.0,4.95,9.9
819,536464,2014,1549,1,1.0,2.95,2.95
820,536464,2014,464,1,1.0,1.65,1.65
821,536464,2014,463,1,1.0,1.65,1.65
822,536464,2014,462,1,1.0,1.65,1.65
823,536464,2014,722,1,1.0,2.95,2.95
824,536464,2014,2027,1,1.0,7.95,7.95
825,536464,2014,2563,1,1.0,1.95,1.95
826,536464,2014,1757,1,1.0,4.25,4.25
827,536464,2014,2672,1,1.0,0.85,0.85
828,536464,2014,2671,1,2.0,0.85,1.7
829,536464,2014,2103,1,1.0,0.85,0.85
830,536464,2014,769,1,8.0,1.45,11.6
831,536464,2014,1266,1,1.0,2.1,2.1
832,536464,2014,1150,1,1.0,2.95,2.95
833,536464,2014,1049,1,6.0,0.85,5.1
834,536464,2014,1472,1,1.0,1.95,1.95
835,536466,915,1757,1,6.0,4.25,25.5
836,536466,915,1758,1,12.0,1.45,17.4
837,536477,1390,454,1,48.0,1.85,88.80000000000001
838,536477,1390,2180,1,24.0,3.39,81.36
839,536477,1390,349,1,480.0,3.39,1627.2
840,536477,1390,908,1,48.0,2.1,100.80000000000001
841,536477,1390,260,1,16.0,1.25,20.0
842,536477,1390,258,1,16.0,1.25,20.0
843,536477,1390,1431,1,4.0,3.75,15.0
844,536477,1390,1386,1,96.0,0.72,69.12
845,536477,1390,1409,1,144.0,0.72,103.67999999999999
846,536477,1390,1407,1,144.0,0.72,103.67999999999999
847,536477,1390,1445,1,12.0,2.1,25.200000000000003
848,536477,1390,1444,1,12.0,2.1,25.200000000000003
849,536477,1390,1248,1,16.0,10.95,175.2
850,536477,1390,1236,1,10.0,1.95,19.5
851,536488,1989,1545,1,5.0,1.65,8.25
852,536488,1989,630,1,1.0,8.5,8.5
853,536488,1989,1757,1,8.0,4.25,34.0
854,536488,1989,946,1,5.0,1.65,8.25
855,536488,1989,2001,1,1.0,3.75,3.75
856,536488,1989,2265,1,1.0,2.95,2.95
857,536488,1989,621,1,1.0,1.25,1.25
858,536488,1989,228,1,2.0,1.25,2.5
859,536488,1989,2217,1,1.0,2.55,2.55
860,536488,1989,611,1,1.0,2.25,2.25
861,536488,1989,1709,1,1.0,0.85,0.85
862,536488,1989,951,1,1.0,2.95,2.95
863,536488,1989,1462,1,2.0,0.85,1.7
864,536488,1989,1521,1,12.0,0.42,5.04
865,536488,1989,1710,1,1.0,2.95,2.95
866,536488,1989,489,1,2.0,6.35,12.7
867,536488,1989,486,1,1.0,2.55,2.55
868,536488,1989,1207,1,1.0,4.25,4.25
869,536488,1989,1758,1,1.0,1.45,1.45
870,536488,1989,824,1,1.0,4.25,4.25
871,536488,1989,1290,1,1.0,6.75,6.75
872,536488,1989,287,1,1.0,0.95,0.95
873,536488,1989,1204,1,1.0,4.25,4.25
874,536488,1989,1668,1,1.0,2.1,2.1
875,536488,1989,1000,1,1.0,2.1,2.1
876,536488,1989,376,1,1.0,1.65,1.65
877,536488,1989,823,1,3.0,1.25,3.75
878,536488,1989,2046,1,3.0,1.65,4.949999999999999
879,536488,1989,1740,1,1.0,4.25,4.25
880,536488,1989,2046,1,1.0,1.65,1.65
881,536488,1989,2217,1,3.0,2.55,7.6499999999999995
882,536488,1989,1006,1,1.0,1.95,1.95
883,536488,1989,1005,1,2.0,2.1,4.2
884,536488,1989,1000,1,2.0,2.1,4.2
885,536500,1800,631,1,10.0,4.95,49.5
886,536500,1800,1961,1,10.0,1.55,15.5
887,536500,1800,1442,1,2.0,1.95,3.9
888,536500,1800,1428,1,12.0,0.29,3.4799999999999995
889,536500,1800,1520,1,12.0,0.42,5.04
890,536500,1800,1780,1,12.0,0.42,5.04
891,536500,1800,893,1,12.0,0.42,5.04
892,536500,1800,975,1,3.0,3.75,11.25
893,536500,1800,2180,1,2.0,3.75,7.5
894,536500,1800,571,1,2.0,3.95,7.9
895,536500,1800,1701,1,7.0,2.95,20.650000000000002
896,536500,1800,1696,1,3.0,2.95,8.850000000000001
897,536500,1800,288,1,3.0,2.95,8.850000000000001
898,536500,1800,734,1,6.0,5.95,35.7
899,536500,1800,733,1,6.0,5.95,35.7
900,536502,1502,2408,1,16.0,1.69,27.04
901,536502,1502,1591,1,3.0,4.95,14.850000000000001
902,536502,1502,538,1,12.0,0.85,10.2
903,536502,1502,2576,1,6.0,2.95,17.700000000000003
904,536502,1502,1248,1,2.0,12.75,25.5
905,536508,1729,2446,1,72.0,1.06,76.32000000000001
906,536508,1729,461,1,144.0,0.55,79.2
907,536514,2007,1666,1,36.0,2.1,75.60000000000001
908,536514,2007,1306,1,4.0,12.75,51.0
909,536514,2007,1611,1,6.0,2.95,17.700000000000003
910,536514,2007,1445,1,36.0,2.1,75.60000000000001
911,536514,2007,1667,1,36.0,2.1,75.60000000000001
912,536520,871,757,1,1.0,6.75,6.75
913,536520,871,147,1,1.0,1.25,1.25
914,536520,871,370,1,1.0,2.1,2.1
915,536520,871,1726,1,1.0,5.95,5.95
916,536520,871,1403,1,2.0,2.55,5.1
917,536520,871,447,1,16.0,0.85,13.6
918,536520,871,820,1,1.0,2.95,2.95
919,536520,871,1444,1,4.0,2.1,8.4
920,536520,871,1445,1,3.0,2.1,6.300000000000001
921,536520,871,1479,1,1.0,1.25,1.25
922,536520,871,801,1,1.0,1.25,1.25
923,536520,871,1567,1,1.0,12.75,12.75
924,536520,871,969,1,2.0,3.75,7.5
925,536520,871,1292,1,1.0,2.95,2.95
926,536520,871,570,1,1.0,3.75,3.75
927,536520,871,1007,1,14.0,0.42,5.88
928,536520,871,1455,1,4.0,2.55,10.2
929,536520,871,1454,1,4.0,2.55,10.2
930,536520,871,1417,1,3.0,2.55,7.6499999999999995
931,536520,871,963,1,2.0,1.25,2.5
932,536520,871,1368,1,1.0,1.65,1.65
933,536520,871,1367,1,1.0,1.65,1.65
934,536520,871,1464,1,1.0,1.95,1.95
935,536520,871,1372,1,2.0,1.65,3.3
936,536520,871,1706,1,6.0,1.65,9.899999999999999
937,536520,871,1561,1,1.0,0.85,0.85
938,536520,871,1738,1,5.0,1.95,9.75
939,536520,871,1616,1,3.0,1.95,5.85
940,536520,871,1719,1,2.0,0.65,1.3
941,536520,871,1717,1,1.0,0.65,0.65
942,536520,871,1720,1,3.0,0.65,1.9500000000000002
943,536520,871,1721,1,2.0,0.65,1.3
944,536520,871,1718,1,2.0,0.65,1.3
945,536520,871,1716,1,1.0,0.65,0.65
946,536520,871,2576,1,3.0,2.95,8.850000000000001
947,536520,871,1390,1,1.0,1.95,1.95
948,536520,871,761,1,3.0,3.75,11.25
949,536520,871,616,1,12.0,1.65,19.799999999999997
950,536520,871,619,1,3.0,2.55,7.6499999999999995
951,536520,871,1008,1,12.0,0.42,5.04
952,536520,871,1266,1,1.0,2.1,2.1
953,536520,871,1754,1,2.0,2.1,4.2
954,536520,871,1755,1,2.0,2.1,4.2
955,536520,871,1397,1,2.0,2.55,5.1
956,536520,871,1398,1,3.0,2.55,7.6499999999999995
957,536520,871,1082,1,2.0,1.25,2.5
958,536520,871,1704,1,3.0,2.95,8.850000000000001
959,536520,871,1705,1,2.0,2.95,5.9
960,536520,871,1049,1,3.0,0.85,2.55
961,536520,871,956,1,1.0,1.25,1.25
962,536520,871,1291,1,1.0,1.65,1.65
963,536520,871,964,1,1.0,1.25,1.25
964,536520,871,960,1,1.0,1.25,1.25
965,536520,871,1398,1,1.0,2.55,2.55
966,536520,871,478,1,2.0,1.25,2.5
967,536520,871,339,1,1.0,1.25,1.25
968,536520,871,340,1,1.0,1.25,1.25
969,536520,871,338,1,1.0,1.25,1.25
970,536520,871,2223,1,1.0,1.25,1.25
971,536520,871,882,1,12.0,0.29,3.4799999999999995
972,536520,871,533,1,2.0,2.1,4.2
973,536520,871,287,1,2.0,0.95,1.9
974,536520,871,853,1,1.0,1.95,1.95
975,536520,871,187,1,1.0,2.55,2.55
976,536520,871,1291,1,2.0,1.65,3.3
977,536520,871,2055,1,12.0,0.42,5.04
978,536520,871,2469,1,1.0,1.45,1.45
979,536520,871,169,1,1.0,2.1,2.1
980,536520,871,2284,1,1.0,1.25,1.25
981,536520,871,331,1,1.0,2.95,2.95
982,536520,871,1321,1,1.0,9.95,9.95
983,536521,159,1656,1,1.0,4.95,4.95
984,536522,957,2480,1,1.0,3.75,3.75
985,536522,957,2021,1,1.0,2.1,2.1
986,536522,957,2022,1,1.0,2.1,2.1
987,536522,957,1556,1,1.0,3.75,3.75
988,536522,957,254,1,1.0,1.25,1.25
989,536522,957,1384,1,1.0,3.75,3.75
990,536522,957,292,1,1.0,2.95,2.95
991,536522,957,664,1,2.0,3.75,7.5
992,536522,957,2461,1,1.0,4.25,4.25
993,536522,957,1707,1,1.0,0.85,0.85
994,536522,957,1666,1,2.0,2.1,4.2
995,536522,957,1667,1,1.0,2.1,2.1
996,536522,957,1444,1,2.0,2.1,4.2
997,536522,957,1583,1,1.0,9.95,9.95
998,536522,957,1175,1,2.0,0.65,1.3
999,536522,957,765,1,2.0,1.25,2.5
1000,536522,957,1274,1,1.0,3.35,3.35
1001,536522,957,382,1,1.0,1.65,1.65
1002,536522,957,2672,1,1.0,0.85,0.85
1003,536522,957,337,1,1.0,1.25,1.25
1004,536522,957,1007,1,2.0,0.42,0.84
1005,536522,957,2385,1,2.0,1.25,2.5
1006,536522,957,461,1,12.0,0.65,7.800000000000001
1007,536522,957,2516,1,1.0,4.25,4.25
1008,536522,957,2457,1,1.0,12.75,12.75
1009,536522,957,2671,1,1.0,0.85,0.85
1010,536522,957,1546,1,5.0,1.65,8.25
1011,536522,957,1915,1,2.0,1.25,2.5
1012,536522,957,1741,1,1.0,8.5,8.5
1013,536522,957,324,1,2.0,1.25,2.5
1014,536522,957,1007,1,1.0,0.42,0.42
1015,536522,957,2385,1,1.0,1.25,1.25
1016,536522,957,239,1,1.0,2.95,2.95
1017,536522,957,1556,1,2.0,3.75,7.5
1018,536522,957,376,1,1.0,1.65,1.65
1019,536522,957,2479,1,1.0,3.75,3.75
1020,536522,957,765,1,1.0,1.25,1.25
1021,536522,957,378,1,3.0,1.65,4.949999999999999
1022,536522,957,2483,1,1.0,5.95,5.95
1023,536522,957,340,1,2.0,1.25,2.5
1024,536522,957,2086,1,2.0,2.55,5.1
1025,536522,957,2269,1,1.0,5.95,5.95
1026,536522,957,969,1,2.0,3.75,7.5
1027,536522,957,1996,1,1.0,1.95,1.95
1028,536522,957,338,1,1.0,1.25,1.25
1029,536522,957,725,1,1.0,5.95,5.95
1030,536522,957,1381,1,1.0,0.85,0.85
1031,536522,957,664,1,1.0,3.75,3.75
1032,536522,957,1444,1,1.0,2.1,2.1
1033,536522,957,1303,1,3.0,1.25,3.75
1034,536522,957,2562,1,1.0,1.95,1.95
1035,536522,957,854,1,1.0,1.95,1.95
1036,536523,203,1743,1,6.0,4.95,29.700000000000003
1037,536523,203,1290,1,2.0,6.75,13.5
1038,536523,203,1005,1,6.0,2.1,12.600000000000001
1039,536523,203,569,1,3.0,4.95,14.850000000000001
1040,536523,203,426,1,2.0,5.95,11.9
1041,536523,203,1766,1,12.0,1.45,17.4
1042,536523,203,1507,1,6.0,2.95,17.700000000000003
1043,536523,203,1066,1,12.0,1.25,15.0
1044,536523,203,1074,1,24.0,0.65,15.600000000000001
1045,536523,203,1068,1,12.0,0.85,10.2
1046,536523,203,973,1,3.0,4.95,14.850000000000001
1047,536523,203,1133,1,24.0,1.25,30.0
1048,536524,1862,331,1,6.0,2.95,17.700000000000003
1049,536524,1862,326,1,6.0,2.95,17.700000000000003
1050,536524,1862,327,1,6.0,2.95,17.700000000000003
1051,536524,1862,1505,1,6.0,2.95,17.700000000000003
1052,536525,625,780,1,2.0,1.25,2.5
1053,536525,625,754,1,1.0,1.25,1.25
1054,536525,625,1364,1,1.0,1.25,1.25
1055,536525,625,1005,1,1.0,2.1,2.1
1056,536525,625,95,1,2.0,0.42,0.84
1057,536525,625,1248,1,2.0,12.75,25.5
1058,536525,625,1254,1,1.0,4.25,4.25
1059,536525,625,1253,1,1.0,6.95,6.95
1060,536525,625,256,1,3.0,0.65,1.9500000000000002
1061,536525,625,255,1,2.0,0.65,1.3
1062,536525,625,16,1,1.0,2.95,2.95
1063,536525,625,460,1,2.0,2.95,5.9
1064,536525,625,166,1,10.0,7.95,79.5
1065,536526,592,347,1,16.0,1.69,27.04
1066,536526,592,1026,1,16.0,2.95,47.2
1067,536526,592,1438,1,2.0,8.5,17.0
1068,536526,592,1437,1,6.0,8.5,51.0
1069,536526,592,1436,1,6.0,8.5,51.0
1070,536526,592,852,1,20.0,1.95,39.0
1071,536526,592,2562,1,10.0,1.95,19.5
1072,536526,592,1236,1,10.0,1.95,19.5
1073,536526,592,975,1,8.0,3.75,30.0
1074,536527,123,1613,1,6.0,2.95,17.700000000000003
1075,536527,123,2217,1,6.0,2.55,15.299999999999999
1076,536527,123,2444,1,12.0,0.85,10.2
1077,536527,123,1083,1,12.0,1.65,19.799999999999997
1078,536527,123,1085,1,12.0,1.95,23.4
1079,536527,123,1084,1,12.0,1.65,19.799999999999997
1080,536527,123,1987,1,24.0,0.42,10.08
1081,536527,123,149,1,10.0,1.95,19.5
1082,536527,123,150,1,10.0,1.95,19.5
1083,536527,123,1640,1,4.0,4.65,18.6
1084,536527,123,1766,1,12.0,1.45,17.4
1085,536527,123,1770,1,12.0,1.65,19.799999999999997
1086,536527,123,2273,1,12.0,1.25,15.0
1087,536527,123,1365,1,12.0,1.45,17.4
1088,536527,123,2878,1,1.0,18.0,18.0
1089,536528,1148,1619,1,12.0,0.42,5.04
1090,536528,1148,1666,1,1.0,2.1,2.1
1091,536528,1148,1400,1,6.0,1.25,7.5
1092,536528,1148,618,1,1.0,2.55,2.55
1093,536528,1148,2469,1,1.0,1.45,1.45
1094,536528,1148,2572,1,1.0,1.65,1.65
1095,536528,1148,1617,1,3.0,1.95,5.85
1096,536528,1148,986,1,6.0,1.25,7.5
1097,536528,1148,1642,1,1.0,14.95,14.95
1098,536528,1148,1399,1,2.0,2.55,5.1
1099,536528,1148,988,1,12.0,0.85,10.2
1100,536528,1148,1738,1,3.0,1.95,5.85
1101,536528,1148,1236,1,1.0,1.95,1.95
1102,536528,1148,718,1,2.0,1.65,3.3
1103,536528,1148,1428,1,1.0,0.29,0.29
1104,536528,1148,1279,1,1.0,2.95,2.95
1105,536528,1148,889,1,1.0,2.95,2.95
1106,536528,1148,1164,1,4.0,2.95,11.8
1107,536528,1148,946,1,1.0,1.65,1.65
