InvoiceNo,StockCode,CustomerID,InvoiceDate,Quantity,UnitPrice,Revenue,Year,Month,Day,Country
536398,22865,13448,2010-12-01 10:52:00,12,2.1,25.200000000000003,2010,12,1,United Kingdom
536398,21232,13448,2010-12-01 10:52:00,12,1.25,15.0,2010,12,1,United Kingdom
536398,22064,13448,2010-12-01 10:52:00,12,1.65,19.799999999999997,2010,12,1,United Kingdom
536398,22449,13448,2010-12-01 10:52:00,6,3.35,20.1,2010,12,1,United Kingdom
536398,22114,13448,2010-12-01 10:52:00,4,3.95,15.8,2010,12,1,United Kingdom
536398,22835,13448,2010-12-01 10:52:00,8,4.65,37.2,2010,12,1,United Kingdom
536398,22112,13448,2010-12-01 10:52:00,9,4.95,44.550000000000004,2010,12,1,United Kingdom
536398,21479,13448,2010-12-01 10:52:00,4,3.75,15.0,2010,12,1,United Kingdom
536398,22111,13448,2010-12-01 10:52:00,9,4.95,44.550000000000004,2010,12,1,United Kingdom
536399,22632,17850,2010-12-01 10:52:00,6,1.85,11.100000000000001,2010,12,1,United Kingdom
536399,22633,17850,2010-12-01 10:52:00,6,1.85,11.100000000000001,2010,12,1,United Kingdom
536400,22969,13448,2010-12-01 10:53:00,12,1.45,17.4,2010,12,1,United Kingdom
536401,22110,15862,2010-12-01 11:21:00,1,2.55,2.55,2010,12,1,United Kingdom
536401,22098,15862,2010-12-01 11:21:00,1,1.25,1.25,2010,12,1,United Kingdom
536401,22100,15862,2010-12-01 11:21:00,2,1.25,2.5,2010,12,1,United Kingdom
536401,22766,15862,2010-12-01 11:21:00,1,2.95,2.95,2010,12,1,United Kingdom
536401,22451,15862,2010-12-01 11:21:00,1,3.35,3.35,2010,12,1,United Kingdom
536401,22549,15862,2010-12-01 11:21:00,1,1.45,1.45,2010,12,1,United Kingdom
536401,84744,15862,2010-12-01 11:21:00,1,1.25,1.25,2010,12,1,United Kingdom
536401,85049E,15862,2010-12-01 11:21:00,2,1.25,2.5,2010,12,1,United Kingdom
536401,21328,15862,2010-12-01 11:21:00,1,1.65,1.65,2010,12,1,United Kingdom
536401,22961,15862,2010-12-01 11:21:00,4,1.45,5.8,2010,12,1,United Kingdom
536401,17091A,15862,2010-12-01 11:21:00,1,1.25,1.25,2010,12,1,United Kingdom
536401,22473,15862,2010-12-01 11:21:00,1,4.95,4.95,2010,12,1,United Kingdom
536401,84509A,15862,2010-12-01 11:21:00,2,3.75,7.5,2010,12,1,United Kingdom
536401,84510A,15862,2010-12-01 11:21:00,2,1.25,2.5,2010,12,1,United Kingdom
536401,22767,15862,2010-12-01 11:21:00,2,9.95,19.9,2010,12,1,United Kingdom
536401,22768,15862,2010-12-01 11:21:00,1,9.95,9.95,2010,12,1,United Kingdom
536401,21463,15862,2010-12-01 11:21:00,1,5.95,5.95,2010,12,1,United Kingdom
536401,21464,15862,2010-12-01 11:21:00,1,4.25,4.25,2010,12,1,United Kingdom
536401,20820,15862,2010-12-01 11:21:00,3,4.95,14.850000000000001,2010,12,1,United Kingdom
536401,85150,15862,2010-12-01 11:21:00,1,2.55,2.55,2010,12,1,United Kingdom
536401,22117,15862,2010-12-01 11:21:00,1,2.95,2.95,2010,12,1,United Kingdom
536401,21169,15862,2010-12-01 11:21:00,2,1.69,3.38,2010,12,1,United Kingdom
536401,48129,15862,2010-12-01 11:21:00,1,7.95,7.95,2010,12,1,United Kingdom
536401,82580,15862,2010-12-01 11:21:00,1,0.55,0.55,2010,12,1,United Kingdom
536401,82578,15862,2010-12-01 11:21:00,1,0.55,0.55,2010,12,1,United Kingdom
536401,82581,15862,2010-12-01 11:21:00,2,0.55,1.1,2010,12,1,United Kingdom
536401,22413,15862,2010-12-01 11:21:00,4,2.95,11.8,2010,12,1,United Kingdom
536401,21907,15862,2010-12-01 11:21:00,2,2.1,4.2,2010,12,1,United Kingdom
536401,22441,15862,2010-12-01 11:21:00,1,2.1,2.1,2010,12,1,United Kingdom
536401,21122,15862,2010-12-01 11:21:00,1,1.25,1.25,2010,12,1,United Kingdom
536401,22851,15862,2010-12-01 11:21:00,1,0.85,0.85,2010,12,1,United Kingdom
536401,84991,15862,2010-12-01 11:21:00,3,0.55,1.6500000000000001,2010,12,1,United Kingdom
536401,22810,15862,2010-12-01 11:21:00,1,2.95,2.95,2010,12,1,United Kingdom
536401,22809,15862,2010-12-01 11:21:00,1,2.95,2.95,2010,12,1,United Kingdom
536401,22435,15862,2010-12-01 11:21:00,2,1.25,2.5,2010,12,1,United Kingdom
536401,20966,15862,2010-12-01 11:21:00,3,1.25,3.75,2010,12,1,United Kingdom
536401,20963,15862,2010-12-01 11:21:00,1,1.25,1.25,2010,12,1,United Kingdom
536401,20961,15862,2010-12-01 11:21:00,1,1.25,1.25,2010,12,1,United Kingdom
536401,22068,15862,2010-12-01 11:21:00,2,1.65,3.3,2010,12,1,United Kingdom
536401,21743,15862,2010-12-01 11:21:00,2,2.95,5.9,2010,12,1,United Kingdom
536401,21744,15862,2010-12-01 11:21:00,2,2.95,5.9,2010,12,1,United Kingdom
536401,84709B,15862,2010-12-01 11:21:00,1,5.95,5.95,2010,12,1,United Kingdom
536401,21592,15862,2010-12-01 11:21:00,1,1.25,1.25,2010,12,1,United Kingdom
536401,21587,15862,2010-12-01 11:21:00,2,2.55,5.1,2010,12,1,United Kingdom
536401,20992,15862,2010-12-01 11:21:00,9,0.85,7.6499999999999995,2010,12,1,United Kingdom
536401,22662,15862,2010-12-01 11:21:00,1,1.65,1.65,2010,12,1,United Kingdom
536401,85123A,15862,2010-12-01 11:21:00,4,2.95,11.8,2010,12,1,United Kingdom
536401,22804,15862,2010-12-01 11:21:00,3,2.95,8.850000000000001,2010,12,1,United Kingdom
536401,82483,15862,2010-12-01 11:21:00,1,5.95,5.95,2010,12,1,United Kingdom
536401,20749,15862,2010-12-01 11:21:00,1,7.95,7.95,2010,12,1,United Kingdom
536401,20725,15862,2010-12-01 11:21:00,1,1.65,1.65,2010,12,1,United Kingdom
536401,22382,15862,2010-12-01 11:21:00,2,1.65,3.3,2010,12,1,United Kingdom
536401,20726,15862,2010-12-01 11:21:00,1,1.65,1.65,2010,12,1,United Kingdom
536401,22384,15862,2010-12-01 11:21:00,1,1.65,1.65,2010,12,1,United Kingdom
536401,22467,15862,2010-12-01 11:21:00,5,2.55,12.75,2010,12,1,United Kingdom
536401,84625C,15862,2010-12-01 11:21:00,3,2.95,8.850000000000001,2010,12,1,United Kingdom
536401,84625A,15862,2010-12-01 11:21:00,3,2.95,8.850000000000001,2010,12,1,United Kingdom
536401,21108,15862,2010-12-01 11:21:00,9,2.55,22.95,2010,12,1,United Kingdom
536401,22848,15862,2010-12-01 11:21:00,1,16.95,16.95,2010,12,1,United Kingdom
536401,21033,15862,2010-12-01 11:21:00,4,2.95,11.8,2010,12,1,United Kingdom
536401,47570B,15862,2010-12-01 11:21:00,1,10.65,10.65,2010,12,1,United Kingdom
536401,84030E,15862,2010-12-01 11:21:00,1,4.25,4.25,2010,12,1,United Kingdom
536401,22428,15862,2010-12-01 11:21:00,2,6.95,13.9,2010,12,1,United Kingdom
536401,22502,15862,2010-12-01 11:21:00,2,5.95,11.9,2010,12,1,United Kingdom
536402,22086,15513,2010-12-01 11:22:00,40,2.55,102.0,2010,12,1,United Kingdom
536402,22910,15513,2010-12-01 11:22:00,40,2.55,102.0,2010,12,1,United Kingdom
536402,22837,15513,2010-12-01 11:22:00,36,4.25,153.0,2010,12,1,United Kingdom
536403,22867,12791,2010-12-01 11:27:00,96,1.85,177.60000000000002,2010,12,1,Netherlands
536403,POST,12791,2010-12-01 11:27:00,1,15.0,15.0,2010,12,1,Netherlands
536404,22297,16218,2010-12-01 11:29:00,24,1.25,30.0,2010,12,1,United Kingdom
536404,22771,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,22772,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,22773,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,22805,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,22469,16218,2010-12-01 11:29:00,12,1.65,19.799999999999997,2010,12,1,United Kingdom
536404,22197,16218,2010-12-01 11:29:00,36,0.85,30.599999999999998,2010,12,1,United Kingdom
536404,21125,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,21126,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,85049C,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,85049D,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,85049E,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,85049G,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,21061,16218,2010-12-01 11:29:00,12,0.85,10.2,2010,12,1,United Kingdom
536404,21063,16218,2010-12-01 11:29:00,12,0.85,10.2,2010,12,1,United Kingdom
536404,21062,16218,2010-12-01 11:29:00,12,0.85,10.2,2010,12,1,United Kingdom
536404,84380,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,84378,16218,2010-12-01 11:29:00,12,1.25,15.0,2010,12,1,United Kingdom
536404,22964,16218,2010-12-01 11:29:00,12,2.1,25.200000000000003,2010,12,1,United Kingdom
536404,21213,16218,2010-12-01 11:29:00,24,0.55,13.200000000000001,2010,12,1,United Kingdom
536404,22417,16218,2010-12-01 11:29:00,24,0.55,13.200000000000001,2010,12,1,United Kingdom
536404,21212,16218,2010-12-01 11:29:00,24,0.55,13.200000000000001,2010,12,1,United Kingdom
536404,84992,16218,2010-12-01 11:29:00,24,0.55,13.200000000000001,2010,12,1,United Kingdom
536404,21975,16218,2010-12-01 11:29:00,24,0.55,13.200000000000001,2010,12,1,United Kingdom
536404,22383,16218,2010-12-01 11:29:00,10,1.65,16.5,2010,12,1,United Kingdom
536404,20728,16218,2010-12-01 11:29:00,10,1.65,16.5,2010,12,1,United Kingdom
536404,20727,16218,2010-12-01 11:29:00,10,1.65,16.5,2010,12,1,United Kingdom
536404,22296,16218,2010-12-01 11:29:00,24,1.65,39.599999999999994,2010,12,1,United Kingdom
536405,20914,14045,2010-12-01 11:32:00,128,2.55,326.4,2010,12,1,United Kingdom
536406,85123A,17850,2010-12-01 11:33:00,8,2.55,20.4,2010,12,1,United Kingdom
536406,71053,17850,2010-12-01 11:33:00,8,3.39,27.12,2010,12,1,United Kingdom
536406,84406B,17850,2010-12-01 11:33:00,8,2.75,22.0,2010,12,1,United Kingdom
536406,20679,17850,2010-12-01 11:33:00,6,4.95,29.700000000000003,2010,12,1,United Kingdom
536406,37370,17850,2010-12-01 11:33:00,6,1.06,6.36,2010,12,1,United Kingdom
536406,21871,17850,2010-12-01 11:33:00,6,1.06,6.36,2010,12,1,United Kingdom
536406,21071,17850,2010-12-01 11:33:00,6,1.06,6.36,2010,12,1,United Kingdom
536406,21068,17850,2010-12-01 11:33:00,6,1.06,6.36,2010,12,1,United Kingdom
536406,82483,17850,2010-12-01 11:33:00,4,4.95,19.8,2010,12,1,United Kingdom
536406,82486,17850,2010-12-01 11:33:00,4,6.95,27.8,2010,12,1,United Kingdom
536406,82482,17850,2010-12-01 11:33:00,6,2.1,12.600000000000001,2010,12,1,United Kingdom
536406,82494L,17850,2010-12-01 11:33:00,6,2.55,15.299999999999999,2010,12,1,United Kingdom
536406,84029G,17850,2010-12-01 11:33:00,6,3.39,20.34,2010,12,1,United Kingdom
536406,84029E,17850,2010-12-01 11:33:00,6,3.39,20.34,2010,12,1,United Kingdom
536406,22752,17850,2010-12-01 11:33:00,2,7.65,15.3,2010,12,1,United Kingdom
536406,22803,17850,2010-12-01 11:33:00,2,35.75,71.5,2010,12,1,United Kingdom
536406,21730,17850,2010-12-01 11:33:00,6,4.25,25.5,2010,12,1,United Kingdom
536407,22632,17850,2010-12-01 11:34:00,6,1.85,11.100000000000001,2010,12,1,United Kingdom
536407,22633,17850,2010-12-01 11:34:00,6,1.85,11.100000000000001,2010,12,1,United Kingdom
536408,22537,14307,2010-12-01 11:41:00,24,0.42,10.08,2010,12,1,United Kingdom
536408,22533,14307,2010-12-01 11:41:00,24,0.42,10.08,2010,12,1,United Kingdom
536408,20982,14307,2010-12-01 11:41:00,12,0.85,10.2,2010,12,1,United Kingdom
536408,21832,14307,2010-12-01 11:41:00,12,1.65,19.799999999999997,2010,12,1,United Kingdom
536408,21915,14307,2010-12-01 11:41:00,12,1.25,15.0,2010,12,1,United Kingdom
536408,21914,14307,2010-12-01 11:41:00,12,1.25,15.0,2010,12,1,United Kingdom
536408,21544,14307,2010-12-01 11:41:00,12,0.85,10.2,2010,12,1,United Kingdom
536408,22813,14307,2010-12-01 11:41:00,12,1.95,23.4,2010,12,1,United Kingdom
536408,22114,14307,2010-12-01 11:41:00,4,3.95,15.8,2010,12,1,United Kingdom
536408,84029E,14307,2010-12-01 11:41:00,4,3.75,15.0,2010,12,1,United Kingdom
536408,21479,14307,2010-12-01 11:41:00,4,3.75,15.0,2010,12,1,United Kingdom
536408,22964,14307,2010-12-01 11:41:00,6,2.1,12.600000000000001,2010,12,1,United Kingdom
536408,84375,14307,2010-12-01 11:41:00,12,2.1,25.200000000000003,2010,12,1,United Kingdom
536408,22418,14307,2010-12-01 11:41:00,24,0.85,20.4,2010,12,1,United Kingdom
536408,22178,14307,2010-12-01 11:41:00,12,1.25,15.0,2010,12,1,United Kingdom
536408,84970L,14307,2010-12-01 11:41:00,12,0.95,11.399999999999999,2010,12,1,United Kingdom
536408,21733,14307,2010-12-01 11:41:00,6,2.95,17.700000000000003,2010,12,1,United Kingdom
536408,22465,14307,2010-12-01 11:41:00,12,1.65,19.799999999999997,2010,12,1,United Kingdom
536408,84949,14307,2010-12-01 11:41:00,6,1.65,9.899999999999999,2010,12,1,United Kingdom
536408,20685,14307,2010-12-01 11:41:00,2,7.95,15.9,2010,12,1,United Kingdom
536408,48194,14307,2010-12-01 11:41:00,2,7.95,15.9,2010,12,1,United Kingdom
536408,22488,14307,2010-12-01 11:41:00,12,1.65,19.799999999999997,2010,12,1,United Kingdom
536408,22219,14307,2010-12-01 11:41:00,12,0.85,10.2,2010,12,1,United Kingdom
536408,84879,14307,2010-12-01 11:41:00,8,1.69,13.52,2010,12,1,United Kingdom
536408,21754,14307,2010-12-01 11:41:00,3,5.95,17.85,2010,12,1,United Kingdom
536408,21755,14307,2010-12-01 11:41:00,3,5.95,17.85,2010,12,1,United Kingdom
536408,22766,14307,2010-12-01 11:41:00,8,2.95,23.6,2010,12,1,United Kingdom
536408,22610,14307,2010-12-01 11:41:00,36,0.85,30.599999999999998,2010,12,1,United Kingdom
536408,22716,14307,2010-12-01 11:41:00,12,0.42,5.04,2010,12,1,United Kingdom
536408,22706,14307,2010-12-01 11:41:00,25,0.42,10.5,2010,12,1,United Kingdom
536408,22371,14307,2010-12-01 11:41:00,4,4.25,17.0,2010,12,1,United Kingdom
536408,85014B,14307,2010-12-01 11:41:00,3,5.95,17.85,2010,12,1,United Kingdom
536408,85014A,14307,2010-12-01 11:41:00,3,5.95,17.85,2010,12,1,United Kingdom
536408,84997B,14307,2010-12-01 11:41:00,6,3.75,22.5,2010,12,1,United Kingdom
536408,21212,14307,2010-12-01 11:41:00,24,0.55,13.200000000000001,2010,12,1,United Kingdom
536408,21210,14307,2010-12-01 11:41:00,12,1.45,17.4,2010,12,1,United Kingdom
536408,22914,14307,2010-12-01 11:41:00,3,4.95,14.850000000000001,2010,12,1,United Kingdom
536408,22553,14307,2010-12-01 11:41:00,12,1.65,19.799999999999997,2010,12,1,United Kingdom
536408,16237,14307,2010-12-01 11:41:00,30,0.21,6.3,2010,12,1,United Kingdom
536408,22714,14307,2010-12-01 11:41:00,12,0.42,5.04,2010,12,1,United Kingdom
536408,22812,14307,2010-12-01 11:41:00,12,1.95,23.4,2010,12,1,United Kingdom
536408,84347,14307,2010-12-01 11:41:00,6,2.55,15.299999999999999,2010,12,1,United Kingdom
536408,21587,14307,2010-12-01 11:41:00,12,2.55,30.599999999999998,2010,12,1,United Kingdom
536408,22736,14307,2010-12-01 11:41:00,10,1.65,16.5,2010,12,1,United Kingdom
536408,22492,14307,2010-12-01 11:41:00,36,0.65,23.400000000000002,2010,12,1,United Kingdom
536408,22620,14307,2010-12-01 11:41:00,12,1.25,15.0,2010,12,1,United Kingdom
536408,22619,14307,2010-12-01 11:41:00,4,3.75,15.0,2010,12,1,United Kingdom
536408,21705,14307,2010-12-01 11:41:00,12,1.65,19.799999999999997,2010,12,1,United Kingdom
536409,90199C,17908,2010-12-01 11:45:00,3,6.35,19.049999999999997,2010,12,1,United Kingdom
536409,21479,17908,2010-12-01 11:45:00,1,3.75,3.75,2010,12,1,United Kingdom
536409,22111,17908,2010-12-01 11:45:00,1,4.95,4.95,2010,12,1,United Kingdom
536409,22785,17908,2010-12-01 11:45:00,1,6.75,6.75,2010,12,1,United Kingdom
536409,22975,17908,2010-12-01 11:45:00,1,1.25,1.25,2010,12,1,United Kingdom
536409,22972,17908,2010-12-01 11:45:00,1,1.65,1.65,2010,12,1,United Kingdom
536409,22866,17908,2010-12-01 11:45:00,1,2.1,2.1,2010,12,1,United Kingdom
536409,22568,17908,2010-12-01 11:45:00,1,3.75,3.75,2010,12,1,United Kingdom
536409,85116,17908,2010-12-01 11:45:00,1,2.1,2.1,2010,12,1,United Kingdom
536409,22664,17908,2010-12-01 11:45:00,1,2.1,2.1,2010,12,1,United Kingdom
536409,21609,17908,2010-12-01 11:45:00,1,2.95,2.95,2010,12,1,United Kingdom
536409,21866,17908,2010-12-01 11:45:00,1,1.25,1.25,2010,12,1,United Kingdom
536409,20669,17908,2010-12-01 11:45:00,1,1.25,1.25,2010,12,1,United Kingdom
536409,90129F,17908,2010-12-01 11:45:00,1,2.95,2.95,2010,12,1,United Kingdom
536409,90210B,17908,2010-12-01 11:45:00,1,2.95,2.95,2010,12,1,United Kingdom
536409,90199C,17908,2010-12-01 11:45:00,1,6.35,6.35,2010,12,1,United Kingdom
536409,21955,17908,2010-12-01 11:45:00,1,7.95,7.95,2010,12,1,United Kingdom
536409,72802C,17908,2010-12-01 11:45:00,1,4.25,4.25,2010,12,1,United Kingdom
536409,22109,17908,2010-12-01 11:45:00,1,3.75,3.75,2010,12,1,United Kingdom
536409,85116,17908,2010-12-01 11:45:00,5,2.1,10.5,2010,12,1,United Kingdom
536409,22531,17908,2010-12-01 11:45:00,1,0.42,0.42,2010,12,1,United Kingdom
536409,21811,17908,2010-12-01 11:45:00,1,1.25,1.25,2010,12,1,United Kingdom
536409,22183,17908,2010-12-01 11:45:00,1,6.75,6.75,2010,12,1,United Kingdom
536409,21678,17908,2010-12-01 11:45:00,6,0.85,5.1,2010,12,1,United Kingdom
536409,21676,17908,2010-12-01 11:45:00,6,0.85,5.1,2010,12,1,United Kingdom
536409,84625A,17908,2010-12-01 11:45:00,1,2.95,2.95,2010,12,1,United Kingdom
536409,84625C,17908,2010-12-01 11:45:00,3,2.95,8.850000000000001,2010,12,1,United Kingdom
536409,21931,17908,2010-12-01 11:45:00,2,1.95,3.9,2010,12,1,United Kingdom
536409,85169B,17908,2010-12-01 11:45:00,12,1.25,15.0,2010,12,1,United Kingdom
536409,16238,17908,2010-12-01 11:45:00,28,0.21,5.88,2010,12,1,United Kingdom
536409,20668,17908,2010-12-01 11:45:00,24,0.12,2.88,2010,12,1,United Kingdom
536409,84906,17908,2010-12-01 11:45:00,1,5.95,5.95,2010,12,1,United Kingdom
536409,21867,17908,2010-12-01 11:45:00,1,1.25,1.25,2010,12,1,United Kingdom
536409,22075,17908,2010-12-01 11:45:00,1,1.65,1.65,2010,12,1,United Kingdom
536409,21326,17908,2010-12-01 11:45:00,12,0.65,7.800000000000001,2010,12,1,United Kingdom
536409,21065,17908,2010-12-01 11:45:00,1,5.95,5.95,2010,12,1,United Kingdom
536409,22074,17908,2010-12-01 11:45:00,1,1.65,1.65,2010,12,1,United Kingdom
536409,22900,17908,2010-12-01 11:45:00,1,2.95,2.95,2010,12,1,United Kingdom
536409,20713,17908,2010-12-01 11:45:00,1,1.95,1.95,2010,12,1,United Kingdom
536409,20966,17908,2010-12-01 11:45:00,2,1.25,2.5,2010,12,1,United Kingdom
536409,21116,17908,2010-12-01 11:45:00,1,4.95,4.95,2010,12,1,United Kingdom
536409,90199C,17908,2010-12-01 11:45:00,2,6.35,12.7,2010,12,1,United Kingdom
536409,22633,17908,2010-12-01 11:45:00,1,2.1,2.1,2010,12,1,United Kingdom
536409,22198,17908,2010-12-01 11:45:00,1,1.65,1.65,2010,12,1,United Kingdom
536409,21824,17908,2010-12-01 11:45:00,3,1.45,4.35,2010,12,1,United Kingdom
536409,21823,17908,2010-12-01 11:45:00,3,1.45,4.35,2010,12,1,United Kingdom
536409,22153,17908,2010-12-01 11:45:00,6,0.42,2.52,2010,12,1,United Kingdom
536409,22197,17908,2010-12-01 11:45:00,2,0.85,1.7,2010,12,1,United Kingdom
536409,85099B,17908,2010-12-01 11:45:00,2,1.95,3.9,2010,12,1,United Kingdom
536409,85099F,17908,2010-12-01 11:45:00,1,1.95,1.95,2010,12,1,United Kingdom
536409,20717,17908,2010-12-01 11:45:00,1,1.25,1.25,2010,12,1,United Kingdom
536409,20723,17908,2010-12-01 11:45:00,1,0.85,0.85,2010,12,1,United Kingdom
536409,21980,17908,2010-12-01 11:45:00,12,0.29,3.4799999999999995,2010,12,1,United Kingdom
536409,22112,17908,2010-12-01 11:45:00,1,4.95,4.95,2010,12,1,United Kingdom
536412,20728,17920,2010-12-01 11:49:00,3,1.65,4.949999999999999,2010,12,1,United Kingdom
536412,22382,17920,2010-12-01 11:49:00,3,1.65,4.949999999999999,2010,12,1,United Kingdom
536412,22326,17920,2010-12-01 11:49:00,1,2.95,2.95,2010,12,1,United Kingdom
536412,22662,17920,2010-12-01 11:49:00,4,1.65,6.6,2010,12,1,United Kingdom
536412,22383,17920,2010-12-01 11:49:00,3,1.65,4.949999999999999,2010,12,1,United Kingdom
536412,20727,17920,2010-12-01 11:49:00,3,1.65,4.949999999999999,2010,12,1,United Kingdom
536412,22328,17920,2010-12-01 11:49:00,1,2.95,2.95,2010,12,1,United Kingdom
536412,22327,17920,2010-12-01 11:49:00,1,2.95,2.95,2010,12,1,United Kingdom
536412,22630,17920,2010-12-01 11:49:00,1,1.95,1.95,2010,12,1,United Kingdom
536412,22629,17920,2010-12-01 11:49:00,1,1.95,1.95,2010,12,1,United Kingdom
536412,21245,17920,2010-12-01 11:49:00,1,1.69,1.69,2010,12,1,United Kingdom
536412,21244,17920,2010-12-01 11:49:00,1,1.69,1.69,2010,12,1,United Kingdom
536412,21242,17920,2010-12-01 11:49:00,1,1.69,1.69,2010,12,1,United Kingdom
536412,21243,17920,2010-12-01 11:49:00,1,1.69,1.69,2010,12,1,United Kingdom
536412,22273,17920,2010-12-01 11:49:00,1,2.95,2.95,2010,12,1,United Kingdom
536412,22940,17920,2010-12-01 11:49:00,3,4.25,12.75,2010,12,1,United Kingdom
536412,22652,17920,2010-12-01 11:49:00,5,1.65,8.25,2010,12,1,United Kingdom
536412,22759,17920,2010-12-01 11:49:00,1,1.65,1.65,2010,12,1,United Kingdom
536412,21880,17920,2010-12-01 11:49:00,10,0.65,6.5,2010,12,1,United Kingdom
536412,21738,17920,2010-12-01 11:49:00,1,2.95,2.95,2010,12,1,United Kingdom
536412,22077,17920,2010-12-01 11:49:00,1,1.65,1.65,2010,12,1,United Kingdom
536412,85049E,17920,2010-12-01 11:49:00,3,1.25,3.75,2010,12,1,United Kingdom
536412,22961,17920,2010-12-01 11:49:00,24,1.45,34.8,2010,12,1,United Kingdom
536412,21448,17920,2010-12-01 11:49:00,2,1.65,3.3,2010,12,1,United Kingdom
536412,22837,17920,2010-12-01 11:49:00,3,4.65,13.950000000000001,2010,12,1,United Kingdom
536412,22749,17920,2010-12-01 11:49:00,2,3.75,7.5,2010,12,1,United Kingdom
536412,22940,17920,2010-12-01 11:49:00,1,4.25,4.25,2010,12,1,United Kingdom
536412,22749,17920,2010-12-01 11:49:00,1,3.75,3.75,2010,12,1,United Kingdom
536412,22077,17920,2010-12-01 11:49:00,2,1.65,3.3,2010,12,1,United Kingdom
536412,21738,17920,2010-12-01 11:49:00,2,2.95,5.9,2010,12,1,United Kingdom
536412,85049E,17920,2010-12-01 11:49:00,1,1.25,1.25,2010,12,1,United Kingdom
536412,22243,17920,2010-12-01 11:49:00,6,1.65,9.899999999999999,2010,12,1,United Kingdom
536412,22141,17920,2010-12-01 11:49:00,1,2.1,2.1,2010,12,1,United Kingdom
536412,22144,17920,2010-12-01 11:49:00,2,2.1,4.2,2010,12,1,United Kingdom
536412,22243,17920,2010-12-01 11:49:00,3,1.65,4.949999999999999,2010,12,1,United Kingdom
536412,22077,17920,2010-12-01 11:49:00,7,1.65,11.549999999999999,2010,12,1,United Kingdom
536412,21448,17920,2010-12-01 11:49:00,1,1.65,1.65,2010,12,1,United Kingdom
536412,22759,17920,2010-12-01 11:49:00,5,1.65,8.25,2010,12,1,United Kingdom
536412,22242,17920,2010-12-01 11:49:00,5,1.65,8.25,2010,12,1,United Kingdom
